Income,Recency,NumWebVisitsMonth,Education_encoded,Marital_Status_encoded,Age,Seniority,TotalMnt,TotalPurchases,TotalChildren,SpendPerIncome
19789.0,24,5,2,2.0,51,150,78,9,1,0.0039413845376452756
80134.0,11,5,3,2.0,32,148,1378,21,0,0.017195981780744992
91065.0,33,3,3,1.0,45,160,1474,26,0,0.01618606285551139
49505.0,4,8,4,3.0,55,159,751,29,2,0.01516987839857795
37401.0,14,7,5,3.0,53,145,48,7,1,0.0012833538313459173
30096.0,30,6,3,3.0,43,144,45,6,1,0.001495165631126026
18492.0,75,8,4,2.0,44,144,10,4,1,0.0005407451468123073
82584.0,26,1,4,3.0,52,156,1435,16,0,0.01737603681055882
93027.0,77,2,5,3.0,85,158,2119,22,0,0.02277808831749581
48686.0,8,8,3,3.0,73,150,20,4,3,0.00041078727381025737
92910.0,42,1,3,3.0,40,145,1795,27,0,0.019319563883716674
75433.0,28,6,3,3.0,37,146,1188,19,1,0.015748866558846143
10404.0,52,5,2,2.0,37,145,43,7,1,0.004132628543969246
61314.0,1,3,3,3.0,58,157,1008,24,1,0.0164396966484547
84865.0,1,4,5,1.0,65,157,1688,16,0,0.019890179812881485
42387.0,42,8,3,3.0,37,163,684,21,1,0.016136642445975277
67309.0,76,7,2,2.0,59,161,1082,39,2,0.016074877432773735
75236.0,27,4,3,3.0,62,150,1068,25,1,0.014195143347023407
30015.0,28,5,3,1.0,56,148,57,7,1,0.0018989872068230277
50943.0,49,5,4,2.0,70,156,46,5,1,0.0009029522613065327
67272.0,12,5,3,4.0,60,149,733,23,1,0.01089590177337119
51529.0,14,8,4,5.0,77,153,467,17,1,0.009062681932854647
32011.0,89,7,5,3.0,55,153,122,10,1,0.003811070848431838
7500.0,96,8,2,3.0,40,160,36,7,1,0.004799360085321957
28691.0,56,8,3,3.0,37,155,34,5,1,0.0011849993029415865
56223.0,72,4,5,3.0,78,149,156,10,1,0.0027746158224245874
18100.0,14,5,3,3.0,80,154,14,4,0,0.0007734379316059886
30279.0,13,8,3,1.0,37,161,37,5,1,0.0012219286657859975
20130.0,99,8,2,3.0,52,147,34,5,0,0.0016889374596393621
23295.0,72,8,3,4.0,67,155,20,4,0,0.0008585164835164835
42618.0,92,8,4,4.0,54,152,192,11,1,0.004505032966517281
81246.0,87,1,3,1.0,62,149,1379,17,0,0.01697293438526961
24027.0,7,8,3,3.0,50,156,48,7,1,0.001997669385716664
55707.0,91,3,5,3.0,73,149,428,16,1,0.007682918072808214
57959.0,71,3,3,1.0,71,157,868,27,1,0.01497584541062802
56796.0,24,7,3,3.0,57,160,1001,27,1,0.017624170290684367
36230.0,17,5,4,1.0,55,152,59,7,1,0.0016284397339295079
70829.0,87,3,2,3.0,46,150,431,16,2,0.006084992234928702
65991.0,21,7,3,3.0,50,165,971,27,1,0.014713904715723118
38988.0,90,8,3,3.0,54,166,348,19,3,0.008925594398420068
89572.0,44,4,2,1.0,60,165,2059,24,0,0.02298683755149431
42207.0,71,6,4,3.0,42,158,265,14,1,0.006278430629264594
50300.0,52,2,3,3.0,74,144,270,13,1,0.005367686527106817
66664.0,78,3,2,2.0,44,165,1289,19,0,0.019335483387084677
60597.0,2,7,3,3.0,62,149,893,16,1,0.01473645994917324
70165.0,60,1,3,5.0,77,152,926,22,0,0.013197275033492004
50520.0,25,6,5,5.0,68,148,135,9,1,0.002672156133093169
80124.0,47,1,3,3.0,63,143,1495,19,0,0.018658346333853354
33183.0,46,7,3,3.0,51,147,120,9,1,0.0036162005785920926
66582.0,83,1,5,1.0,57,147,1288,20,0,0.01934427706771999
75261.0,17,2,5,2.0,71,158,1743,17,0,0.02315909755254976
31880.0,13,8,3,5.0,56,163,15,4,1,0.00047049967065023054
53790.0,86,6,3,3.0,75,147,542,20,2,0.010076035024446468
49269.0,92,7,5,2.0,55,166,890,25,1,0.018063730464785873
61456.0,47,4,3,3.0,51,158,1388,33,1,0.02258489675708219
37406.0,18,8,3,3.0,46,152,17,4,1,0.00045446039511321413
56937.0,81,6,5,2.0,45,166,906,30,1,0.015912044680178438
38415.0,91,7,3,3.0,48,161,44,6,2,0.0011453561016243233
20518.0,58,5,3,1.0,38,145,25,5,1,0.0012183829621326575
62503.0,40,5,3,3.0,70,160,973,26,1,0.015567003711762447
41644.0,67,3,5,1.0,54,145,31,6,2,0.0007443870812822667
55842.0,19,5,4,3.0,49,144,518,17,1,0.009276005945239332
62010.0,93,5,5,3.0,54,164,530,19,1,0.008546870716485785
41124.0,41,8,3,3.0,49,163,506,21,1,0.012303951367781155
38961.0,60,7,4,3.0,53,149,70,6,1,0.0017966223499820337
37760.0,54,6,4,4.0,54,154,54,6,1,0.0014300468737586398
32233.0,26,9,3,1.0,52,166,296,12,1,0.009182850406403176
43057.0,30,5,3,3.0,51,151,266,15,1,0.00617771378141112
83151.0,93,3,4,2.0,66,164,747,19,0,0.008983548200885125
78825.0,35,3,5,4.0,62,165,895,29,0,0.011354121736482887
65104.0,4,7,4,2.0,50,151,1053,17,1,0.016173872974425928
60093.0,92,6,3,3.0,52,155,735,21,1,0.01223083835324658
14045.0,24,7,3,3.0,57,148,20,5,1,0.0014238929232521715
28457.0,96,8,2,5.0,74,163,205,10,0,0.007203598285192213
78952.0,11,6,5,2.0,68,165,2092,21,1,0.02649677656327182
46310.0,99,8,3,4.0,50,162,309,14,1,0.006672280883591371
76005.0,72,6,3,2.0,71,160,1722,22,0,0.022656106096887087
58308.0,77,8,4,1.0,62,161,900,15,1,0.01543501003275652
55614.0,85,7,5,4.0,82,150,682,20,0,0.012262878719769846
59432.0,88,5,4,4.0,64,158,663,22,1,0.011155418706779063
55563.0,22,3,3,4.0,48,146,43,6,1,0.0007738823698797783
78642.0,83,6,5,2.0,55,158,1816,18,1,0.023091692839795022
67911.0,63,3,5,2.0,77,144,976,27,1,0.014371539639533514
65275.0,9,2,3,3.0,82,158,746,21,0,0.01142839634781543
27203.0,92,8,3,2.0,76,166,64,6,2,0.0023525952065872667
48330.0,2,5,4,2.0,65,151,32,5,1,0.000662100929010366
24279.0,6,8,1,3.0,36,161,263,9,0,0.010831960461285008
64355.0,66,8,5,3.0,41,166,1445,21,1,0.022453228914164958
50943.0,49,5,4,2.0,70,156,46,5,1,0.0009029522613065327
53653.0,29,6,3,5.0,73,163,1210,28,0,0.022551906661199536
65665.0,77,3,3,3.0,50,150,945,24,1,0.014391009045777114
81217.0,77,1,3,1.0,37,155,1157,22,0,0.014245610578935704
34935.0,71,7,3,3.0,34,156,137,8,0,0.003921456377375773
61250.0,49,5,3,4.0,67,162,730,25,1,0.011918172764526294
39665.0,97,7,5,2.0,45,156,216,12,1,0.00544546967175919
60152.0,6,3,3,1.0,47,158,943,23,1,0.015676691104350573
48920.0,93,7,3,3.0,62,152,347,16,2,0.007093068416426484
89120.0,78,1,4,2.0,67,147,1924,19,0,0.021588626698533453
44124.0,62,8,5,2.0,80,157,397,17,1,0.008997167138810198
81169.0,47,2,4,1.0,51,158,2089,22,0,0.02573610940002464
36443.0,9,8,3,3.0,65,160,138,11,2,0.0037866315442871253
26095.0,77,7,3,1.0,36,155,42,5,1,0.001609442060085837
71367.0,24,2,3,2.0,67,153,777,17,0,0.010887232373052348
80184.0,19,3,4,3.0,82,147,1902,20,0,0.02372014715969321
30630.0,67,7,3,4.0,61,148,52,7,2,0.0016976265874440925
73454.0,95,5,4,1.0,39,147,1651,13,0,0.02247634606221496
42691.0,48,5,3,3.0,35,154,358,13,0,0.008385646022674038
70503.0,73,6,3,3.0,73,164,1727,16,0,0.02449506410983774
25545.0,35,6,3,3.0,39,165,210,10,1,0.008220465043451029
32880.0,76,8,3,3.0,40,162,42,5,1,0.0012773334144338675
77863.0,20,2,5,2.0,68,150,1291,20,0,0.016580191102435016
50353.0,72,3,4,3.0,49,144,442,15,0,0.008777852802160702
61839.0,20,8,3,1.0,62,166,1895,17,0,0.03064359637774903
49154.0,69,6,5,3.0,66,151,411,19,2,0.008361306072627403
47682.0,80,5,2,5.0,51,160,521,19,1,0.010926325944256863
72679.0,65,1,3,1.0,57,153,1168,17,1,0.016070445789763348
57954.0,52,7,4,2.0,49,143,493,23,2,0.0085065999482357
65316.0,65,4,3,3.0,64,157,260,12,2,0.003980586983480564
28567.0,57,6,3,1.0,44,156,46,7,1,0.0016101932231867824
47352.0,70,7,4,2.0,75,158,319,16,1,0.006736637594239013
44931.0,0,5,3,2.0,59,149,96,7,1,0.002136561915783851
76982.0,19,4,3,4.0,59,148,1062,16,0,0.013795253497525427
57247.0,50,2,2,2.0,74,154,232,12,1,0.004052543320290665
22944.0,67,7,4,1.0,45,149,76,9,1,0.0033122684680758335
25315.0,46,8,2,2.0,49,151,54,9,1,0.0021330383946911043
43638.0,37,7,3,5.0,57,166,201,11,1,0.004605971722541763
42710.0,38,6,5,1.0,42,162,406,14,1,0.00950574793378755
84169.0,9,3,5,3.0,44,154,1919,20,0,0.022799097065462754
54058.0,56,3,3,2.0,50,156,662,20,1,0.012245879502025565
24683.0,98,5,2,3.0,36,147,41,8,1,0.0016609949765029979
85620.0,68,1,3,5.0,62,149,1600,14,0,0.01868700435640789
47850.0,72,6,3,3.0,46,150,134,8,1,0.0028003594491233202
19514.0,47,8,3,3.0,58,148,69,10,2,0.003535741737125288
27159.0,33,6,4,3.0,53,146,21,6,2,0.0007731958762886598
39548.0,87,3,2,1.0,63,146,54,7,2,0.0013653948266707124
21474.0,0,7,3,1.0,37,146,91,8,1,0.004237485448195576
60504.0,73,6,5,1.0,55,148,526,18,1,0.008693496405255763
22419.0,74,8,3,3.0,63,158,162,8,0,0.007225691347011597
81698.0,4,1,4,3.0,77,151,1008,25,0,0.012337972313002607
43462.0,50,8,3,2.0,74,165,240,16,2,0.005521938200308308
54880.0,57,5,5,1.0,48,159,795,21,1,0.014485887647819828
79908.0,30,2,3,3.0,44,158,1772,19,0,0.02217522431766134
15315.0,27,5,2,3.0,56,154,64,8,0,0.004178636719770175
87771.0,61,6,3,2.0,67,157,1957,20,1,0.022296404320284374
33039.0,4,5,3,3.0,48,153,78,7,1,0.002360774818401937
81741.0,75,2,3,1.0,46,156,1572,19,0,0.01923123975434905
71499.0,12,4,4,2.0,55,155,795,26,1,0.011118881118881119
62466.0,13,4,2,3.0,56,149,889,26,1,0.014231514239518466
48799.0,9,3,5,4.0,63,151,331,15,1,0.006782786885245902
52157.0,48,4,5,2.0,76,144,265,12,1,0.005080716285133633
66565.0,80,8,3,1.0,64,162,1065,19,1,0.015999158729681818
29298.0,60,5,4,2.0,75,153,11,4,2,0.00037543943479299635
47691.0,43,6,3,1.0,47,155,21,4,1,0.000440325421454332
38200.0,19,7,3,2.0,56,162,17,4,2,0.00044501452841548653
44989.0,26,6,3,3.0,52,165,369,16,1,0.0082018226272505
38443.0,58,7,5,3.0,58,148,38,6,2,0.0009884507335344917
38593.0,42,8,2,1.0,48,153,177,11,1,0.004586205109602529
64413.0,27,5,5,2.0,56,154,279,12,1,0.0043313565373987025
36959.0,56,8,4,3.0,45,152,62,7,1,0.0016774891774891775
61996.0,27,5,5,3.0,49,160,1230,21,1,0.01983966966143523
51287.0,10,7,3,3.0,58,146,182,11,2,0.003548588363749805
13260.0,48,8,3,3.0,56,153,49,10,2,0.003695045622502074
47472.0,39,5,5,2.0,60,153,75,8,2,0.0015798453857982433
54603.0,85,7,4,2.0,70,155,227,16,2,0.0041572046003955756
45207.0,64,6,5,3.0,52,163,215,15,2,0.004755795434436383
40689.0,69,8,3,2.0,75,159,444,20,1,0.010911771934136151
47821.0,54,8,2,2.0,59,152,47,5,2,0.0009828112584166283
27450.0,57,7,4,3.0,75,158,143,7,0,0.005209281993370005
39453.0,64,6,3,2.0,43,146,55,7,1,0.001394028488873118
26850.0,10,4,2,2.0,55,146,63,11,2,0.0023462813303042718
79800.0,65,3,3,5.0,71,165,1867,22,0,0.023395696795779502
61794.0,74,2,4,3.0,65,153,611,20,1,0.00988753135366939
53863.0,4,7,3,2.0,71,145,473,18,1,0.008781375315609683
24221.0,94,4,3,2.0,67,154,55,6,0,0.002270663033605813
39684.0,41,7,5,1.0,42,164,81,7,1,0.0020410734534458863
92163.0,25,2,4,3.0,51,162,2086,21,0,0.02263356625146478
69882.0,94,1,4,1.0,61,151,1478,20,0,0.021149635819870356
33178.0,9,4,3,2.0,49,148,49,5,1,0.0014768377588233522
59973.0,47,1,5,3.0,54,153,382,15,0,0.006369426751592357
17459.0,12,7,4,2.0,51,153,69,9,1,0.003951890034364261
23910.0,80,7,3,4.0,57,163,67,6,1,0.002802057630379323
42169.0,20,8,4,3.0,57,152,30,6,2,0.0007114062129475931
26224.0,39,6,2,3.0,48,156,63,9,1,0.002402287893231649
31089.0,57,8,3,2.0,45,166,79,10,1,0.0025410099710517853
30081.0,27,7,3,1.0,65,160,42,5,1,0.0013961837643773685
62807.0,83,5,3,2.0,66,165,819,23,1,0.01303974016048911
72906.0,79,1,3,1.0,71,153,1151,17,0,0.015787235793545202
61467.0,69,5,5,3.0,78,162,594,20,2,0.009663564781675018
49618.0,77,7,4,2.0,60,160,129,11,2,0.0025998105564400734
21888.0,15,10,4,1.0,40,161,213,12,1,0.0097309150714971
42429.0,99,5,3,5.0,53,148,67,7,1,0.0015790714117369785
26150.0,61,7,3,4.0,70,159,28,5,3,0.001070704753164315
30801.0,23,7,1,3.0,51,163,45,6,1,0.0014609440945393157
81168.0,84,3,3,3.0,61,145,1193,18,0,0.014697729428722788
26877.0,74,6,4,1.0,57,154,268,12,0,0.009970979983629735
45006.0,90,3,4,5.0,82,155,266,12,0,0.005910191747950319
18978.0,41,8,1,3.0,53,162,37,5,1,0.0019495231571737184
22574.0,28,7,3,3.0,59,151,37,7,3,0.0016389811738648948
48240.0,73,5,5,1.0,57,163,882,25,0,0.018283203084513172
45837.0,88,7,3,3.0,52,154,373,18,2,0.008137353287665256
35791.0,94,8,4,1.0,61,157,35,6,3,0.0009778721502011623
162397.0,31,1,5,2.0,50,156,107,1,2,0.0006588751092993756
54162.0,31,4,3,5.0,48,159,42,5,2,0.0007754371065118254
30522.0,6,2,4,3.0,66,166,326,17,1,0.010680470464895325
54456.0,23,6,5,3.0,65,155,404,17,1,0.0074186973208219325
31632.0,92,7,3,1.0,55,155,95,6,0,0.0030031928682072518
72298.0,52,1,3,5.0,77,147,939,14,0,0.012987731503893553
36975.0,50,7,2,1.0,48,149,33,5,1,0.0008924707918649935
72635.0,54,3,2,3.0,71,156,981,21,0,0.013505699653064597
13624.0,93,6,3,3.0,50,161,36,7,1,0.0026422018348623852
84196.0,56,3,3,1.0,51,156,1237,20,1,0.014691734859911874
70971.0,28,7,3,2.0,66,165,1825,34,1,0.025714366228935356
34487.0,94,9,5,4.0,49,165,103,9,2,0.00298654604500116
28769.0,76,9,3,1.0,49,162,191,12,1,0.006638859923531457
69084.0,43,8,5,3.0,56,151,1586,25,1,0.022957226604907
65488.0,46,1,5,2.0,68,144,963,14,0,0.014704759577944388
62466.0,13,4,2,3.0,56,149,889,26,1,0.014231514239518466
32218.0,27,7,2,1.0,66,148,93,7,0,0.002886495546106335
83917.0,12,3,3,1.0,53,158,1587,21,0,0.01891131819156796
46102.0,3,7,3,4.0,64,147,16,4,3,0.00034704899898054355
84574.0,72,5,3,1.0,74,156,1375,32,0,0.0162577593851611
56181.0,6,4,3,3.0,64,161,393,14,1,0.006995122993129472
63120.0,53,7,4,4.0,76,164,1477,26,1,0.02339950254273538
73691.0,58,2,3,3.0,55,151,1179,18,1,0.015999022960429897
63381.0,78,2,3,2.0,66,164,1005,26,1,0.015856236786469344
76140.0,57,2,5,2.0,78,145,1348,21,0,0.017703996532748453
62859.0,37,6,5,4.0,67,161,1307,23,1,0.020792236716512886
45906.0,20,5,3,1.0,62,157,486,15,1,0.010586620776787854
77632.0,73,2,4,2.0,79,159,2252,13,0,0.02900828256025144
46463.0,56,6,5,3.0,55,154,235,17,2,0.0050576790633608815
105471.0,36,3,3,2.0,56,161,1724,30,0,0.016345570388349516
55282.0,9,4,4,4.0,56,150,235,11,1,0.0042508546931244685
78710.0,42,4,4,3.0,49,144,1092,28,1,0.01387353737088844
66886.0,28,5,3,2.0,68,153,599,17,1,0.008955402395084246
98777.0,23,1,4,1.0,66,148,2008,19,0,0.0203284132094191
29103.0,38,9,3,2.0,41,165,48,6,1,0.0016492578339747114
67445.0,63,6,3,3.0,52,166,1174,32,1,0.01740651780683806
50616.0,71,2,5,2.0,76,146,67,7,1,0.0013236659620285674
49431.0,9,8,3,4.0,71,166,365,15,1,0.007383880886874899
153924.0,81,0,3,4.0,51,148,6,0,0,3.8980022738346595e-05
61278.0,87,6,3,2.0,73,149,165,10,1,0.0026926026860751642
26490.0,92,6,2,2.0,68,165,210,11,0,0.007927220565475067
73059.0,36,4,5,2.0,79,153,1095,26,1,0.01498768135778812
46734.0,86,6,5,1.0,60,151,223,12,3,0.004771584465603937
56253.0,83,6,3,2.0,63,162,597,22,1,0.01061257866107299
19986.0,74,7,3,3.0,41,151,22,4,1,0.001100715465052284
58330.0,87,4,3,5.0,51,149,1064,24,1,0.018240729629185166
25965.0,29,8,1,3.0,46,165,74,6,0,0.0028498806131094507
14661.0,88,6,4,2.0,70,161,26,5,0,0.001773291501841495
18690.0,77,8,3,3.0,67,161,60,5,0,0.003210101118185223
45068.0,25,7,5,2.0,52,157,20,4,1,0.00044376400630144887
21063.0,34,6,1,1.0,39,152,59,7,1,0.0028009874667679455
29187.0,43,8,5,3.0,58,157,34,5,1,0.0011648622721666438
54690.0,76,3,2,3.0,55,151,198,12,2,0.0036203397268289115
59304.0,81,5,5,3.0,62,154,1048,28,1,0.017671359919062473
59247.0,87,6,4,1.0,64,151,574,21,2,0.009688090737240076
66731.0,33,3,3,5.0,56,165,1029,17,1,0.015419888509260925
77353.0,38,4,3,3.0,46,150,670,20,1,0.008661478398014323
52614.0,63,8,5,1.0,51,162,990,16,1,0.018815927017010358
26751.0,26,8,3,3.0,52,144,11,4,2,0.00041118421052631577
81300.0,17,5,5,3.0,63,163,1241,21,1,0.015264264892190748
70337.0,75,1,3,1.0,47,149,576,17,0,0.00818903011174614
36145.0,13,9,2,3.0,41,156,172,12,1,0.004758479499806341
65295.0,19,2,5,1.0,46,149,664,20,0,0.010169076206812056
68118.0,51,6,3,4.0,63,152,928,23,1,0.013623218191693947
68743.0,81,7,3,4.0,59,165,2074,30,0,0.030169905737227977
41039.0,32,8,2,2.0,44,154,467,15,0,0.011379142300194931
38946.0,84,5,3,2.0,71,151,257,12,1,0.00659871106888849
65777.0,87,1,3,2.0,59,150,1146,17,0,0.017422238438383655
66476.0,99,4,5,4.0,50,159,689,20,1,0.01036448696541661
86857.0,96,2,5,1.0,54,165,2114,22,0,0.02433857560616178
160803.0,21,0,5,3.0,44,166,1717,44,0,0.010677595084699386
77845.0,40,1,5,2.0,37,145,1346,21,0,0.017290548005035582
69476.0,3,2,5,2.0,57,152,1044,15,0,0.015026555550757804
50611.0,98,6,5,4.0,66,164,493,22,1,0.0097407729392239
61209.0,73,2,3,1.0,56,153,957,13,0,0.015634700212383598
42315.0,90,3,4,2.0,68,155,270,12,1,0.006380565270819549
13084.0,29,6,1,2.0,74,151,29,5,0,0.002216278181123424
47570.0,3,7,4,5.0,77,156,121,9,2,0.0025435664585566837
61923.0,94,3,4,3.0,65,154,126,8,2,0.0020347522769846907
34824.0,65,6,3,1.0,31,146,23,4,0,0.0006604450825556354
26518.0,33,8,5,1.0,77,158,57,8,2,0.0021494023153210903
45938.0,46,6,3,1.0,65,151,636,20,0,0.013844445895644224
78468.0,29,4,3,2.0,66,146,1004,28,0,0.012794861665116161
78901.0,99,4,3,4.0,53,153,734,20,1,0.00930267927302223
71427.0,26,4,3,3.0,48,147,614,20,2,0.008596068768550149
71022.0,30,8,3,4.0,48,148,1453,21,1,0.020458161440660066
90247.0,27,1,4,1.0,38,145,1621,15,0,0.017961616877936352
41335.0,24,7,4,4.0,58,149,187,12,1,0.004523901683762338
71952.0,93,4,3,3.0,40,161,1443,22,1,0.020054757967006242
35682.0,34,2,5,4.0,56,143,57,6,1,0.001597399321805902
43185.0,88,8,3,4.0,75,158,637,20,1,0.014750150511739916
66375.0,96,7,5,2.0,78,150,948,14,1,0.014282270700253103
35178.0,10,7,4,3.0,55,161,59,5,1,0.0016771369282810769
25252.0,26,8,3,3.0,40,155,18,4,1,0.0007127865996119273
55250.0,49,5,4,1.0,61,164,903,26,1,0.016343595591030026
33249.0,11,6,3,1.0,51,160,112,8,1,0.003368421052631579
58398.0,44,4,3,2.0,73,157,596,20,0,0.010205654206407644
50272.0,75,7,3,2.0,44,154,233,13,1,0.004634694567660573
76618.0,64,1,5,3.0,51,162,1511,11,0,0.019720956942794868
87305.0,19,2,2,4.0,66,165,1152,17,0,0.013194969417909421
25851.0,45,7,3,2.0,48,160,48,7,1,0.0018567228841095467
58710.0,77,6,3,4.0,56,158,1185,31,1,0.020183611248318033
45160.0,9,7,3,1.0,68,146,21,4,2,0.0004650029893049312
74806.0,1,4,4,3.0,61,162,965,16,1,0.012899862312350449
59111.0,90,7,3,3.0,72,157,869,21,0,0.014700906753281905
18988.0,43,7,5,3.0,42,144,16,6,1,0.0008425930802043288
72190.0,79,3,3,3.0,61,160,1947,16,0,0.026970120929201702
7500.0,19,9,3,3.0,50,166,71,12,1,0.009465404612718305
44794.0,99,6,3,3.0,60,144,65,6,1,0.0014510548052237974
80395.0,62,2,3,3.0,71,150,1380,24,0,0.017165033086223195
75012.0,41,1,4,4.0,50,148,1027,23,0,0.013690960233559516
56962.0,60,7,4,3.0,61,152,411,21,3,0.007215209873075505
89891.0,17,4,3,2.0,35,158,836,26,0,0.00930004894762604
35946.0,24,5,5,4.0,77,152,11,4,2,0.0003060060644838234
53593.0,60,8,5,2.0,73,166,480,23,2,0.008956226443258573
66373.0,57,3,3,3.0,48,156,606,23,2,0.009130081055835116
45072.0,74,8,5,4.0,78,152,284,16,3,0.006300889667872118
89694.0,22,5,3,4.0,53,152,1472,14,2,0.016411171191259268
72025.0,46,2,3,3.0,77,145,1677,26,0,0.023283258823202733
67432.0,69,4,3,3.0,53,158,1335,19,1,0.019797428558717543
70545.0,29,2,4,2.0,74,144,334,13,1,0.004734499475519519
17487.0,37,7,1,3.0,37,159,18,4,1,0.0010292772186642268
62882.0,26,4,3,2.0,57,166,1338,20,1,0.021277610801011402
64108.0,8,5,5,1.0,73,159,1099,30,1,0.017142678875040947
34941.0,26,8,4,2.0,70,159,97,8,2,0.0027760288478049337
48767.0,79,5,5,1.0,76,149,63,9,3,0.0012918307086614174
38702.0,71,6,2,2.0,48,154,109,9,1,0.00281631914838643
82224.0,83,3,3,3.0,62,148,902,21,0,0.01096989966555184
83844.0,57,1,3,2.0,74,157,1574,20,0,0.01877273540461566
17003.0,37,5,2,3.0,51,150,38,9,1,0.002234768289814161
71163.0,30,1,3,1.0,31,147,960,24,0,0.013489966837164859
33697.0,34,7,3,1.0,56,153,28,4,1,0.0008309098462816784
63564.0,0,6,2,3.0,72,148,1215,28,0,0.01911429245654055
83443.0,89,2,5,2.0,54,149,1497,22,0,0.017940175447006376
51518.0,92,3,5,2.0,68,152,449,17,1,0.00871523127389895
58330.0,87,4,3,5.0,51,149,1064,24,1,0.018240729629185166
80952.0,20,8,3,3.0,57,159,1757,25,0,0.021703951675663656
75507.0,56,3,3,2.0,47,145,1440,21,0,0.01907082693224559
63855.0,28,4,2,2.0,48,160,1006,24,0,0.015754196943122023
62220.0,55,6,5,2.0,54,166,1226,23,1,0.019703958470612817
58512.0,25,8,3,3.0,62,153,1171,20,1,0.02001264676225796
40662.0,0,4,4,3.0,47,159,92,8,1,0.002262499077785702
38829.0,86,5,5,3.0,67,146,99,8,1,0.0025495750708215297
35523.0,8,7,2,3.0,45,152,66,8,1,0.0018578988852606688
79146.0,33,6,3,1.0,59,145,564,19,2,0.0071259807699596955
78285.0,13,3,4,3.0,38,151,1427,21,0,0.018228035664103415
31626.0,12,7,5,1.0,48,157,86,6,1,0.0027191956239921585
75127.0,92,1,3,1.0,74,144,833,19,0,0.011087743584282824
48726.0,90,6,3,3.0,71,157,242,12,1,0.004966445707718513
74985.0,8,2,3,3.0,49,165,1869,17,0,0.024924652601819006
67430.0,6,6,3,2.0,39,165,1364,29,0,0.02022808500541294
46891.0,91,4,2,3.0,61,153,183,8,1,0.00390258466262902
62058.0,52,6,4,3.0,70,156,450,18,1,0.007251164214698916
72063.0,3,2,3,3.0,47,155,758,21,1,0.010518428063943161
78939.0,57,3,5,3.0,75,150,1507,20,0,0.019090448441854573
42720.0,9,8,3,1.0,61,157,654,25,2,0.015308630415954682
33622.0,22,7,3,3.0,54,158,81,9,2,0.0024090652232103024
6835.0,76,20,5,2.0,69,162,137,1,1,0.020040959625511997
41452.0,86,7,3,2.0,73,159,16,4,2,0.00038597930185993776
40760.0,64,6,5,1.0,61,153,93,8,1,0.0022815926989033634
74250.0,90,1,5,2.0,68,148,1158,18,0,0.015595749552194582
51124.0,79,3,4,1.0,71,150,43,6,2,0.0008410757946210269
72258.0,28,2,3,1.0,55,153,1525,22,1,0.021104637484603995
71466.0,86,1,5,1.0,52,146,1230,19,0,0.01721074062154561
36283.0,42,4,3,2.0,50,146,29,6,2,0.0007992503582846433
20587.0,39,7,3,1.0,56,145,25,5,1,0.0012142995919953371
30467.0,8,7,3,3.0,54,147,24,4,1,0.0007877116975187081
31590.0,40,8,3,2.0,54,156,38,5,1,0.0012028742363331328
20425.0,5,7,1,3.0,40,163,57,7,1,0.0027905610496426125
17144.0,96,7,4,2.0,66,148,47,12,2,0.0027413240011665207
42564.0,28,7,5,4.0,58,161,813,24,1,0.019100199694584753
43783.0,22,7,4,3.0,48,144,629,22,1,0.014365978439612645
40780.0,30,9,3,4.0,50,165,377,17,1,0.009244501115715651
62847.0,45,2,4,2.0,81,161,1612,14,0,0.02564918533604888
82017.0,58,2,5,3.0,69,163,729,17,0,0.008888292813772587
16813.0,49,7,3,1.0,76,155,50,6,0,0.0029737123825383607
51267.0,37,4,3,3.0,48,151,270,15,2,0.005266443005383475
46524.0,70,3,3,1.0,65,158,177,9,1,0.0038044062332079527
45183.0,33,7,4,1.0,64,161,315,13,0,0.00697149433427762
70421.0,98,6,5,3.0,72,143,767,23,1,0.010891482775269091
60161.0,17,8,2,4.0,61,164,1071,26,1,0.01780193477610452
73926.0,54,3,3,2.0,53,159,1580,24,0,0.021372434969632204
19329.0,39,8,3,3.0,58,150,60,10,1,0.0031039834454216243
61872.0,81,4,4,3.0,56,150,573,21,1,0.009260905403002926
46984.0,71,5,3,5.0,70,158,41,5,2,0.0008726189209322125
34838.0,62,6,3,3.0,75,161,170,10,2,0.004879588966388243
82716.0,8,2,5,1.0,82,151,1167,28,0,0.014108345322001524
48192.0,76,8,3,3.0,68,158,1526,25,0,0.031664349594339426
49681.0,66,7,4,3.0,50,151,458,21,2,0.009218630489915865
56850.0,83,2,4,3.0,55,146,63,6,1,0.001108159926826265
55267.0,28,3,3,3.0,69,151,405,17,1,0.007327929362379677
59666.0,87,8,3,3.0,54,159,1027,20,2,0.017212194345282986
72504.0,43,2,3,1.0,54,158,1478,22,1,0.02038480104820357
26872.0,0,6,3,3.0,45,152,72,5,0,0.002679269154913854
21359.0,1,8,3,1.0,54,158,48,7,1,0.0022471910112359553
73170.0,1,2,3,1.0,51,144,726,16,0,0.009921963619466729
52750.0,72,4,4,3.0,71,160,860,27,1,0.016303008473773008
91820.0,72,1,5,2.0,40,150,1497,22,0,0.016303459992812103
65968.0,12,3,5,2.0,56,145,495,18,1,0.007503524382664585
30772.0,89,6,3,3.0,50,147,20,4,2,0.0006499203847528678
22507.0,67,9,3,1.0,72,163,570,19,0,0.02532432912742136
65685.0,54,5,3,3.0,54,146,769,21,1,0.011707213104771184
